run	set	worker	status	tsload	tssend	doc1img	doc1txt	doc1keys	doc1rel	doc2img	doc2txt	doc2keys	doc2rel	doc3img	doc3txt	doc3keys	doc3rel	doc4img	doc4txt	doc4keys	doc4rel	doc5img	doc5txt	doc5keys	doc5rel	kfails	tfails	comment
3	57	730	Accepted	15/09/2011 07:03:41	15/09/2011 07:05:09	29.22	0.00	2	49	30.75	0.00	2	55	8.64	0.00	2	0	8.78	0.00	2	0	9.86	0.00	2	1	0	0	""
3	110	730	Accepted	15/09/2011 07:05:12	15/09/2011 07:06:39	33.70	0.00	1	9	13.94	0.00	1	11	13.17	0.00	2	29	10.78	0.00	1	49	13.91	0.00	2	49	0	0	""
3	562	730	Accepted	15/09/2011 07:06:42	15/09/2011 07:08:28	23.59	0.00	1	50	9.44	0.00	2	1	45.49	0.00	2	25	14.57	0.00	2	0	11.48	0.00	2	63	0	0	""
3	816	730	Accepted	15/09/2011 07:08:31	15/09/2011 07:09:58	29.47	0.00	1	13	12.00	0.00	1	1	14.64	0.00	1	1	17.75	0.00	2	49	12.43	0.00	2	50	0	0	""
3	784	510	Accepted	15/09/2011 07:09:27	15/09/2011 07:11:27	35.67	0.00	1	74	24.99	0.00	2	83	29.28	0.00	2	66	12.00	0.00	2	76	14.61	0.00	1	88	0	0	""
3	793	730	Accepted	15/09/2011 07:10:01	15/09/2011 07:11:51	63.97	0.00	1	29	13.96	0.00	1	49	10.64	0.00	1	25	9.37	0.00	2	21	11.23	0.00	1	20	0	0	""
3	156	510	Preview	15/09/2011 07:11:37	15/09/2011 07:12:09	30.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	541	730	Accepted	15/09/2011 07:11:54	15/09/2011 07:13:17	31.93	0.00	1	0	8.62	0.00	2	0	16.40	0.00	2	13	16.46	0.00	1	49	8.87	0.00	1	2	0	0	""
3	712	730	Accepted	15/09/2011 07:13:19	15/09/2011 07:14:54	56.82	0.00	2	0	9.78	0.00	2	1	7.99	0.00	1	1	6.43	0.00	2	0	11.81	0.00	2	49	0	0	""
3	420	129	Preview	15/09/2011 07:13:45	15/09/2011 07:14:37	50.06	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	832	438	Preview	15/09/2011 07:14:05	15/09/2011 07:14:18	10.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	832	209	Accepted	15/09/2011 07:14:23	15/09/2011 07:18:35	52.22	0.00	1	82	41.50	0.00	2	77	26.23	0.00	1	88	81.40	0.00	1	92	46.62	0.00	2	11	0	0	""
3	420	129	Skipped	15/09/2011 07:14:47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	420	129	Preview	15/09/2011 07:14:50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	27	129	Skipped	15/09/2011 07:14:53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	420	129	Preview	15/09/2011 07:14:54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	818	730	Accepted	15/09/2011 07:14:56	15/09/2011 07:16:41	49.48	0.00	1	66	13.67	0.00	2	49	17.89	0.00	2	29	13.76	0.00	1	1	8.02	0.00	2	1	0	0	""
3	619	129	Skipped	15/09/2011 07:14:57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	420	129	Preview	15/09/2011 07:14:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	554	129	Skipped	15/09/2011 07:15:01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	752	730	Accepted	15/09/2011 07:16:44	15/09/2011 07:18:16	19.08	0.00	2	26	17.89	0.00	1	1	28.98	0.00	1	1	13.91	0.00	1	73	11.25	0.00	2	69	0	0	""
3	71	730	Skipped	15/09/2011 07:18:19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	155	730	Preview	15/09/2011 07:18:26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	442	209	Accepted	15/09/2011 07:18:46	15/09/2011 07:23:42	78.23	0.00	2	7	46.27	0.00	2	9	31.36	0.00	2	11	93.95	0.00	2	36	43.39	0.00	2	2	0	0	""
3	813	265	Preview	15/09/2011 07:21:36	15/09/2011 07:24:04	140.23	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	420	129	Accepted	15/09/2011 07:22:40	15/09/2011 07:23:24	10.25	0.00	1	96	8.21	0.00	1	97	8.06	0.00	2	50	8.64	0.00	1	95	8.31	0.00	2	97	1	0	""
3	841	209	Accepted	15/09/2011 07:23:53	15/09/2011 07:29:19	50.62	0.00	1	81	83.26	0.00	2	38	38.73	0.00	2	22	109.79	0.00	1	12	40.51	0.00	2	2	0	0	""
3	27	129	Skipped	15/09/2011 07:24:57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	27	129	Rejected	15/09/2011 07:25:33	15/09/2011 07:27:18	18.33	0.00	1	50	10.56	0.00	2	97	12.58	0.00	1	50	55.50	0.00	2	49	5.89	0.00	2	96	4	0	""
3	619	129	Skipped	15/09/2011 07:27:22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	525	209	Rejected	15/09/2011 07:29:28	15/09/2011 07:35:07	62.75	0.00	2	56	62.23	0.00	1	72	35.81	0.00	2	79	112.92	0.00	1	23	60.96	0.00	1	56	2	0	""
3	759	187	Preview	15/09/2011 07:31:16	15/09/2011 07:31:38	20.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	662	438	Preview	15/09/2011 07:35:38	15/09/2011 07:36:11	30.11	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	797	438	Preview	15/09/2011 07:36:18	15/09/2011 07:37:01	40.12	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	217	438	Preview	15/09/2011 07:37:04	15/09/2011 07:38:06	60.26	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	151	282	Preview	15/09/2011 07:43:15	15/09/2011 07:49:08	105.88	0.00	NA	NA	49.36	0.00	NA	NA	47.28	0.00	NA	NA	117.41	0.00	NA	NA	30.29	0.00	NA	NA	NA	NA	NA
2	151	147	Preview	15/09/2011 07:43:32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	57	282	Preview	15/09/2011 07:50:18	15/09/2011 07:50:29	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	57	282	Accepted	15/09/2011 07:50:37	15/09/2011 07:52:24	29.39	0.00	2	74	15.38	0.00	2	80	13.58	0.00	2	74	30.26	0.00	2	17	17.29	0.00	2	86	0	0	""
3	441	24	Preview	15/09/2011 07:50:56	15/09/2011 07:51:59	53.99	6.03	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	619	129	Rejected	15/09/2011 07:52:43	15/09/2011 07:53:36	13.09	0.00	2	50	8.55	0.00	1	48	6.45	0.00	1	96	11.31	0.00	1	95	11.67	0.00	2	98	2	0	""
3	836	455	Preview	15/09/2011 07:54:37	15/09/2011 07:54:51	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	163	108	Preview	15/09/2011 07:54:43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	724	104	Preview	15/09/2011 07:54:53	15/09/2011 07:55:06	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	236	104	Preview	15/09/2011 07:55:07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	724	104	Preview	15/09/2011 07:55:17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	412	699	Preview	15/09/2011 07:57:55	15/09/2011 07:58:07	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	623	150	Preview	15/09/2011 08:08:53	15/09/2011 09:20:02	4266.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	226	715	Preview	15/09/2011 08:12:50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	203	715	Preview	15/09/2011 08:13:01	15/09/2011 08:16:03	180.54	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	822	434	Preview	15/09/2011 08:14:18	15/09/2011 08:15:24	60.04	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	822	434	Accepted	15/09/2011 08:15:28	15/09/2011 08:22:44	76.56	0.00	1	54	40.37	0.00	1	76	58.32	0.00	1	4	24.71	0.00	1	77	233.57	0.00	1	76	0	0	""
3	459	16	Preview	15/09/2011 08:20:22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	459	16	Skipped	15/09/2011 08:20:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	721	16	Preview	15/09/2011 08:22:05	15/09/2011 08:22:26	20.41	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	788	434	Preview	15/09/2011 08:23:17	15/09/2011 08:24:00	40.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	788	434	Accepted	15/09/2011 08:24:10	15/09/2011 08:33:50	33.01	0.00	1	93	25.42	0.00	1	93	31.31	0.00	2	18	23.30	0.00	2	17	464.92	0.00	2	12	0	0	""
3	446	581	Preview	15/09/2011 08:25:39	15/09/2011 08:26:00	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	446	581	Skipped	15/09/2011 08:26:05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	369	555	Preview	15/09/2011 08:30:20	15/09/2011 08:31:05	40.22	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	154	523	Preview	15/09/2011 08:32:26	15/09/2011 08:39:28	410.21	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	47	244	Preview	15/09/2011 08:32:58	15/09/2011 08:34:19	55.56	0.00	NA	NA	24.45	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	408	549	Preview	15/09/2011 08:33:32	15/09/2011 08:34:24	50.05	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	783	434	Preview	15/09/2011 08:34:06	15/09/2011 09:11:48	2260.52	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	630	218	Preview	15/09/2011 08:35:09	15/09/2011 08:35:42	24.36	0.00	NA	NA	3.19	0.00	NA	NA	0.00	0.00	NA	NA	0.55	0.00	NA	NA	1.91	0.00	NA	NA	NA	NA	NA
3	759	430	Preview	15/09/2011 08:44:50	15/09/2011 08:45:40	18.61	0.00	NA	NA	2.59	0.00	NA	NA	1.30	0.00	NA	NA	17.69	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	797	430	Preview	15/09/2011 08:48:03	15/09/2011 08:48:24	20.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	797	430	Skipped	15/09/2011 08:48:30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	545	430	Preview	15/09/2011 08:51:06	15/09/2011 08:51:30	20.04	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	717	430	Preview	15/09/2011 08:51:49	15/09/2011 08:52:11	20.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	549	430	Preview	15/09/2011 08:52:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	240	258	Preview	15/09/2011 08:54:14	15/09/2011 08:56:37	72.47	0.00	NA	NA	34.34	0.00	NA	NA	33.34	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	240	258	Accepted	15/09/2011 08:56:44	15/09/2011 08:58:14	16.83	0.00	1	45	12.24	0.00	1	7	9.32	0.00	2	52	11.20	0.00	2	57	39.52	0.00	2	7	0	0	""
3	625	430	Preview	15/09/2011 08:57:28	15/09/2011 08:58:50	80.04	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	456	258	Preview	15/09/2011 08:58:18	15/09/2011 08:59:29	70.09	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	621	364	Preview	15/09/2011 08:58:47	15/09/2011 08:58:59	9.99	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	27	430	Preview	15/09/2011 08:59:28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	637	258	Preview	15/09/2011 08:59:39	15/09/2011 09:00:20	40.04	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	637	258	Accepted	15/09/2011 09:00:25	15/09/2011 09:02:26	27.68	0.00	2	90	28.58	0.00	2	93	23.20	0.00	1	87	20.63	0.00	2	92	19.56	0.00	2	94	0	0	""
3	722	258	Preview	15/09/2011 09:02:30	15/09/2011 09:02:41	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	722	258	Accepted	15/09/2011 09:02:43	15/09/2011 09:05:05	27.88	0.00	2	61	42.67	0.00	2	53	20.62	0.00	1	54	20.94	0.00	2	41	28.78	0.00	1	66	0	0	""
3	838	258	Preview	15/09/2011 09:05:09	15/09/2011 09:05:20	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	838	258	Accepted	15/09/2011 09:05:20	15/09/2011 09:08:08	16.76	0.00	2	93	100.36	0.00	2	4	20.04	0.00	2	16	18.90	0.00	1	67	10.75	0.00	2	70	0	0	""
3	545	258	Preview	15/09/2011 09:08:12	15/09/2011 09:08:43	30.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	545	258	Accepted	15/09/2011 09:08:43	15/09/2011 09:10:39	12.46	0.00	1	46	10.48	0.00	2	56	31.34	0.00	2	8	17.50	0.00	2	67	42.90	0.00	1	5	0	0	""
3	27	258	Preview	15/09/2011 09:10:43	15/09/2011 09:10:54	10.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	27	258	Accepted	15/09/2011 09:10:54	15/09/2011 09:12:05	10.37	0.00	2	57	20.01	0.00	2	41	9.35	0.00	2	58	11.95	0.00	1	65	17.71	0.00	1	57	0	0	""
3	783	434	Accepted	15/09/2011 09:11:56	15/09/2011 09:25:03	54.49	0.00	2	70	23.81	0.00	2	65	20.58	0.00	1	60	25.06	0.00	2	28	660.08	0.00	2	58	0	0	""
3	61	258	Preview	15/09/2011 09:12:09	15/09/2011 09:12:20	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	61	258	Accepted	15/09/2011 09:12:25	15/09/2011 09:13:23	9.60	0.00	2	50	13.51	0.00	2	93	10.43	0.00	1	85	13.67	0.00	2	55	10.04	0.00	2	92	0	0	""
3	210	414	Preview	15/09/2011 09:12:50	15/09/2011 09:13:19	20.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	210	414	Accepted	15/09/2011 09:13:27	15/09/2011 09:14:49	15.35	0.00	1	57	12.94	0.00	1	54	14.18	0.00	2	66	17.11	0.00	1	55	19.91	0.00	1	53	0	0	""
3	676	258	Preview	15/09/2011 09:13:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	676	258	Accepted	15/09/2011 09:13:36	15/09/2011 09:15:17	26.12	0.00	2	45	14.50	0.00	1	78	10.28	0.00	1	76	39.53	0.00	2	4	9.69	0.00	1	86	0	0	""
3	606	414	Preview	15/09/2011 09:15:00	15/09/2011 09:15:21	20.05	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	385	258	Preview	15/09/2011 09:15:22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	385	258	Accepted	15/09/2011 09:15:31	15/09/2011 09:17:12	18.27	0.00	2	78	16.50	0.00	2	83	11.91	0.00	2	90	14.22	0.00	2	83	38.74	0.00	1	1	0	0	""
3	606	414	Accepted	15/09/2011 09:15:36	15/09/2011 09:17:50	28.08	0.00	1	54	17.42	0.00	2	64	17.15	0.00	1	69	53.65	0.00	1	55	16.81	0.00	2	67	1	0	""
3	109	258	Preview	15/09/2011 09:17:16	15/09/2011 09:17:27	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	109	258	Accepted	15/09/2011 09:17:28	15/09/2011 09:18:30	9.22	0.00	2	54	10.61	0.00	2	77	8.19	0.00	2	85	15.66	0.00	2	93	17.50	0.00	1	44	0	0	""
3	836	414	Preview	15/09/2011 09:17:54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	836	414	Accepted	15/09/2011 09:18:02	15/09/2011 09:19:28	13.92	0.00	1	70	26.57	0.00	1	64	20.09	0.00	1	58	13.70	0.00	2	70	10.83	0.00	2	62	0	0	""
3	265	258	Preview	15/09/2011 09:18:36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	265	258	Accepted	15/09/2011 09:18:43	15/09/2011 09:22:02	143.62	0.00	1	1	17.62	0.00	2	47	12.22	0.00	2	89	8.84	0.00	1	79	16.32	0.00	2	53	0	0	""
3	221	414	Preview	15/09/2011 09:19:33	15/09/2011 09:19:43	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	221	414	Accepted	15/09/2011 09:19:53	15/09/2011 09:20:53	10.49	0.00	1	59	8.43	0.00	2	72	13.33	0.00	1	63	11.95	0.00	2	58	14.71	0.00	2	78	0	0	""
3	510	449	Preview	15/09/2011 09:20:38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	373	150	Preview	15/09/2011 09:20:40	15/09/2011 09:22:01	26.61	0.00	NA	NA	43.42	10.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	510	449	Skipped	15/09/2011 09:20:42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	807	449	Preview	15/09/2011 09:20:45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	754	414	Preview	15/09/2011 09:21:01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	269	414	Preview	15/09/2011 09:21:11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	269	414	Accepted	15/09/2011 09:21:22	15/09/2011 09:22:53	19.02	0.00	1	56	11.71	0.00	2	69	17.50	0.00	2	55	18.82	0.00	2	63	23.50	0.00	2	66	0	0	""
3	452	150	Preview	15/09/2011 09:22:04	15/09/2011 09:22:15	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	168	258	Accepted	15/09/2011 09:22:07	15/09/2011 09:23:14	33.84	0.00	1	4	6.93	0.00	1	86	6.68	0.00	1	85	10.75	0.00	1	86	8.35	0.00	1	91	0	0	""
3	453	150	Preview	15/09/2011 09:22:35	15/09/2011 09:23:08	30.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	229	414	Preview	15/09/2011 09:22:58	15/09/2011 09:24:29	90.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	826	258	Accepted	15/09/2011 09:23:18	15/09/2011 09:24:44	27.80	0.00	1	47	11.62	0.00	1	93	13.55	0.00	1	93	12.13	0.00	2	50	19.52	0.00	1	95	0	0	""
3	373	258	Accepted	15/09/2011 09:24:48	15/09/2011 09:26:14	20.12	0.00	2	95	30.46	0.00	1	2	9.43	0.00	1	95	13.80	0.00	1	93	11.00	0.00	2	97	0	0	""
3	150	434	Preview	15/09/2011 09:25:46	15/09/2011 09:26:26	30.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	644	717	Preview	15/09/2011 09:26:03	15/09/2011 09:26:34	30.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	208	258	Accepted	15/09/2011 09:26:18	15/09/2011 09:28:01	53.39	0.00	1	99	18.33	0.00	2	56	8.29	0.00	1	92	11.64	0.00	2	96	10.28	0.00	1	96	0	0	""
3	100	258	Accepted	15/09/2011 09:28:05	15/09/2011 09:29:27	23.29	0.00	2	51	15.64	0.00	1	96	11.68	0.00	2	93	19.43	0.00	2	50	10.11	0.00	1	94	0	0	""
3	64	258	Accepted	15/09/2011 09:29:31	15/09/2011 09:30:57	17.78	0.00	1	95	15.80	0.00	2	50	12.38	0.00	2	2	17.42	0.00	1	94	22.00	0.00	1	18	0	0	""
3	758	528	Preview	15/09/2011 09:29:37	15/09/2011 09:31:44	111.43	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
3	470	258	Accepted	15/09/2011 09:31:02	15/09/2011 09:32:51	31.21	0.00	1	2	18.10	0.00	2	93	21.85	0.00	1	3	19.59	0.00	2	2	15.44	0.00	1	1	0	0	""
3	105	528	Preview	15/09/2011 09:31:51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	238	528	Accepted	15/09/2011 09:31:59	15/09/2011 09:38:54	86.62	0.00	1	54	109.05	0.00	1	72	106.02	0.00	1	66	53.76	0.00	1	55	55.79	0.00	2	59	1	0	""
3	807	258	Accepted	15/09/2011 09:32:55	15/09/2011 09:34:10	17.09	0.00	1	96	12.86	0.00	2	97	9.85	0.00	2	97	7.97	0.00	2	96	24.79	0.00	2	73	0	0	""
3	820	258	Accepted	15/09/2011 09:34:14	15/09/2011 09:35:57	22.02	0.00	1	71	12.00	0.00	1	74	27.71	0.00	2	95	18.18	0.00	2	3	21.94	0.00	1	95	0	0	""
